Season,Round,Home Side,Away Side,round_num,home_Gls,away_Gls,goals_diff,shots_diff,SoT_diff,tackles_diff,touches_diff,xG_diff,home_side_rank,home_side_rolling_points,home_side_rolling_points_home,away_side_rank,away_side_rolling_points,away_side_rolling_points_away,win_loss,League,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,PSCH,PSCD,PSCA,Season_odds,League_odds,Home,Away,Predicted,Certainty
2023-2024,Matchweek 21,Villarreal,Mallorca,21.0,1,1,0.0,-1.2,0.0,-1.6,100.2,0.4,14,0.6,1.4,14,1.6,0.2,0,La_liga,SP1,2024-01-20,Villarreal,Mallorca,1,1,D,1,0,H,18,8,5,2,13,11,4,6,2,2,1,0,2.05,3.5,3.6,2.1,3.4,3.5,,,,2.1,3.5,3.68,2.0,3.5,3.4,2.1,3.4,3.6,2.12,3.41,3.79,2023-2024,La_liga,Villarreal,Mallorca,1,0.6692581269974254
2023-2024,Matchweek 22,Almería,Alavés,22.0,0,3,-0.2,-0.6,-0.8,3.6,26.8,-0.3,20,0.4,0.6,13,1.4,1.0,0,La_liga,SP1,2024-01-26,Almeria,Alaves,0,3,A,0,1,A,19,11,7,3,17,12,11,3,1,2,0,0,2.6,3.2,2.8,2.6,3.1,2.85,,,,2.64,3.24,2.9,2.5,3.25,2.7,2.6,3.2,2.8,2.87,3.1,2.8,2023-2024,La_liga,Almería,Alavés,0,0.2600344086501889
2023-2024,Matchweek 22,Atlético Madrid,Valencia,22.0,2,0,-0.2,1.4,1.4,0.4,168.6,0.0,3,1.4,2.6,8,2.6,1.2,1,La_liga,SP1,2024-01-28,Ath Madrid,Valencia,2,0,H,1,0,H,12,10,8,3,9,9,3,6,2,0,0,0,1.45,4.33,7.0,1.49,4.4,6.5,,,,1.51,4.47,6.63,1.44,4.4,6.5,1.5,4.33,6.5,1.6,4.04,6.33,2023-2024,La_liga,Atlético Madrid,Valencia,1,0.7953245825163454
2023-2024,Matchweek 22,Barcelona,Villarreal,22.0,2,5,1.0,6.0,2.0,-1.0,112.6,1.3,4,2.6,2.4,14,0.8,0.2,0,La_liga,SP1,2024-01-27,Barcelona,Villarreal,3,5,A,0,1,A,22,9,10,6,8,13,10,0,3,4,0,0,1.36,5.5,8.0,1.33,6.0,7.5,,,,1.35,5.9,7.75,1.29,5.8,8.0,1.33,5.75,8.0,1.36,6.03,7.62,2023-2024,La_liga,Barcelona,Villarreal,1,0.7533169683383785
2023-2024,Matchweek 22,Celta Vigo,Girona,22.0,0,1,-1.4,0.6,-1.4,7.8,-155.4,-0.5,17,1.4,1.6,2,2.2,2.2,0,La_liga,SP1,2024-01-28,Celta,Girona,0,1,A,0,1,A,10,15,5,6,13,11,5,7,1,1,0,0,2.8,3.4,2.5,2.75,3.5,2.45,,,,2.8,3.52,2.55,2.62,3.6,2.38,2.75,3.5,2.5,2.77,3.55,2.6,2023-2024,La_liga,Celta Vigo,Girona,0,0.1306696235256343
2023-2024,Matchweek 22,Cádiz,Athletic Club,22.0,0,0,-1.0,-1.6,-3.0,1.6,-105.0,-0.9,18,0.4,0.6,4,2.4,2.0,0,La_liga,SP1,2024-01-28,Cadiz,Ath Bilbao,0,0,D,0,0,D,9,8,2,0,13,14,6,8,4,2,0,0,5.5,3.4,1.73,5.0,3.6,1.72,,,,5.11,3.68,1.76,5.0,3.6,1.67,5.25,3.6,1.73,5.13,3.36,1.86,2023-2024,La_liga,Cádiz,Athletic Club,0,0.2292407539771453
2023-2024,Matchweek 22,Getafe,Granada,22.0,2,0,1.2,1.8,1.2,-4.0,-75.2,0.3,9,0.8,1.8,19,0.6,0.0,1,La_liga,SP1,2024-01-29,Getafe,Granada,2,0,H,2,0,H,7,16,4,3,17,11,4,3,2,1,0,0,1.8,3.4,4.75,1.82,3.5,4.5,,,,1.82,3.5,5.01,1.75,3.5,4.5,1.75,3.4,4.5,1.87,3.44,4.92,2023-2024,La_liga,Getafe,Granada,1,0.8829055666520336
2023-2024,Matchweek 22,Las Palmas,Real Madrid,22.0,1,2,-0.8,-7.8,-3.6,8.0,-134.0,-1.2,9,1.4,2.0,1,3.0,2.6,0,La_liga,SP1,2024-01-27,Las Palmas,Real Madrid,1,2,A,0,0,D,7,13,2,5,17,14,1,6,3,3,0,0,6.5,4.75,1.45,6.5,4.6,1.47,,,,7.18,4.74,1.45,6.5,4.75,1.4,7.0,4.6,1.44,6.81,4.86,1.47,2023-2024,La_liga,Las Palmas,Real Madrid,0,0.18329595399485712
2023-2024,Matchweek 22,Mallorca,Betis,22.0,0,1,0.0,-3.8,-0.4,-3.0,-69.8,-0.3,15,1.2,1.8,6,1.0,0.8,0,La_liga,SP1,2024-01-27,Mallorca,Betis,0,1,A,0,1,A,14,8,1,2,14,6,5,4,2,1,0,0,2.3,3.2,3.2,2.4,3.1,3.1,,,,2.39,3.13,3.37,2.3,3.2,3.0,2.4,3.1,3.2,2.27,3.14,3.71,2023-2024,La_liga,Mallorca,Betis,0,0.19003509417197376
2023-2024,Matchweek 22,Real Sociedad,Rayo Vallecano,22.0,0,0,0.0,-0.8,-0.6,7.8,18.0,0.0,7,1.2,1.2,11,0.6,0.8,0,La_liga,SP1,2024-01-27,Sociedad,Vallecano,0,0,D,0,0,D,6,5,3,0,16,14,2,2,2,4,0,0,1.67,3.75,5.5,1.65,3.7,5.75,,,,1.67,3.73,5.86,1.6,3.7,5.5,1.67,3.6,5.75,1.82,3.3,5.63,2023-2024,La_liga,Real Sociedad,Rayo Vallecano,1,0.7380991978842977
2023-2024,Matchweek 22,Sevilla,Osasuna,22.0,1,1,-0.2,0.8,-0.8,3.4,145.0,-0.2,16,0.6,0.4,11,1.8,0.2,0,La_liga,SP1,2024-01-28,Sevilla,Osasuna,1,1,D,1,0,H,10,11,5,4,19,13,2,4,3,0,1,0,2.0,3.4,3.75,2.0,3.4,3.8,,,,2.1,3.37,3.84,2.0,3.4,3.6,2.05,3.3,3.9,2.13,3.23,4.03,2023-2024,La_liga,Sevilla,Osasuna,1,0.5707207604877121
2023-2024,Matchweek 23,Alavés,Barcelona,23.0,1,3,-0.8,-8.2,-3.4,-0.8,-288.4,-1.1,13,2.0,1.8,4,2.4,2.0,0,La_liga,SP1,2024-02-03,Alaves,Barcelona,1,3,A,0,1,A,13,8,2,5,15,10,14,5,2,2,0,1,4.33,3.6,1.85,4.1,3.7,1.85,,,,4.31,3.71,1.87,4.0,3.7,1.8,4.2,3.6,1.87,4.3,3.6,1.93,2023-2024,La_liga,Alavés,Barcelona,0,0.19658490456091587
2023-2024,Matchweek 23,Athletic Club,Mallorca,23.0,4,0,0.0,-0.8,0.4,-0.8,58.2,0.4,4,2.0,3.0,16,1.0,0.4,1,La_liga,SP1,2024-02-02,Ath Bilbao,Mallorca,4,0,H,2,0,H,13,6,6,2,17,15,6,2,0,1,0,0,1.53,3.9,7.0,1.55,3.8,6.75,,,,1.56,4.0,7.13,1.5,3.9,6.5,1.53,3.9,7.0,1.53,3.9,8.32,2023-2024,La_liga,Athletic Club,Mallorca,1,0.8780911639220412
2023-2024,Matchweek 23,Betis,Getafe,23.0,1,1,-0.2,4.4,-0.4,7.4,89.8,0.0,6,1.4,1.6,9,0.8,1.0,0,La_liga,SP1,2024-02-04,Betis,Getafe,1,1,D,1,1,D,9,11,3,2,9,19,3,5,7,4,0,0,1.91,3.4,4.2,1.9,3.4,4.2,,,,1.9,3.45,4.57,1.85,3.4,4.2,1.91,3.3,4.5,2.11,3.2,4.13,2023-2024,La_liga,Betis,Getafe,1,0.6602254569997992
2023-2024,Matchweek 23,Girona,Real Sociedad,23.0,0,0,1.6,3.0,3.0,-5.2,123.6,0.8,2,2.2,2.6,8,1.2,1.6,0,La_liga,SP1,2024-02-03,Girona,Sociedad,0,0,D,0,0,D,11,11,3,2,8,19,3,4,2,3,0,0,2.1,3.4,3.5,2.1,3.4,3.4,,,,2.19,3.42,3.52,2.05,3.5,3.3,2.15,3.4,3.5,2.06,3.48,3.91,2023-2024,La_liga,Girona,Real Sociedad,1,0.7600878652053077
2023-2024,Matchweek 23,Granada,Las Palmas,23.0,1,1,-1.0,4.4,0.6,-1.6,-6.8,0.8,19,0.6,0.8,9,1.2,1.4,0,La_liga,SP1,2024-02-03,Granada,Las Palmas,1,1,D,1,0,H,3,16,1,6,6,16,2,9,4,3,1,1,2.3,3.2,3.3,2.3,3.2,3.2,,,,2.32,3.23,3.41,2.2,3.25,3.2,2.3,3.2,3.3,2.21,3.32,3.64,2023-2024,La_liga,Granada,Las Palmas,0,0.35009044917042637
2023-2024,Matchweek 23,Osasuna,Celta Vigo,23.0,0,3,0.4,0.8,0.6,-9.8,-22.0,0.1,11,1.4,2.2,16,0.8,0.6,0,La_liga,SP1,2024-02-04,Osasuna,Celta,0,3,A,0,2,A,18,6,1,5,10,10,9,1,2,0,0,0,2.38,3.1,3.3,2.3,3.1,3.2,,,,2.38,3.16,3.36,2.25,3.2,3.1,2.3,3.1,3.4,2.18,3.12,4.02,2023-2024,La_liga,Osasuna,Celta Vigo,1,0.7498521098839954
2023-2024,Matchweek 23,Rayo Vallecano,Sevilla,23.0,1,2,-0.8,-2.0,-1.0,-1.0,-77.0,-0.1,11,0.8,0.8,15,0.8,1.0,0,La_liga,SP1,2024-02-05,Vallecano,Sevilla,1,2,A,1,2,A,22,10,5,6,8,10,6,0,2,2,0,0,2.15,3.3,3.5,2.2,3.25,3.4,,,,2.18,3.36,3.61,2.1,3.4,3.25,2.1,3.2,3.3,2.15,3.26,3.91,2023-2024,La_liga,Rayo Vallecano,Sevilla,1,0.8468417948401734
2023-2024,Matchweek 23,Real Madrid,Atlético Madrid,23.0,1,1,-0.4,3.4,-0.6,-4.2,74.8,0.0,1,3.0,3.0,3,2.0,0.6,0,La_liga,SP1,2024-02-04,Real Madrid,Ath Madrid,1,1,D,1,0,H,17,10,4,5,6,15,2,8,0,5,0,0,1.73,4.0,4.5,1.75,4.0,4.2,,,,1.78,4.06,4.36,1.67,4.0,4.4,1.75,4.0,4.4,1.72,4.15,4.81,2023-2024,La_liga,Real Madrid,Atlético Madrid,1,0.8174178601563598
2023-2024,Matchweek 23,Valencia,Almería,23.0,2,1,1.0,-4.2,0.2,-1.6,11.8,0.2,7,2.4,2.2,20,0.2,0.0,1,La_liga,SP1,2024-02-03,Valencia,Almeria,2,1,H,2,0,H,7,15,2,5,17,16,0,6,4,5,0,0,1.65,3.75,5.5,1.65,3.8,5.25,,,,1.67,3.97,5.35,1.62,3.9,5.0,1.65,3.9,5.25,1.74,3.82,5.23,2023-2024,La_liga,Valencia,Almería,1,0.8134551571143339
2023-2024,Matchweek 23,Villarreal,Cádiz,23.0,0,0,1.8,2.2,3.4,-1.0,92.8,1.1,14,1.4,1.4,18,0.4,0.6,0,La_liga,SP1,2024-02-04,Villarreal,Cadiz,0,0,D,0,0,D,19,8,4,2,14,14,13,2,3,1,0,0,1.62,4.0,5.5,1.65,4.0,5.0,,,,1.66,4.02,5.4,1.62,4.0,4.8,1.65,4.0,5.25,1.61,4.15,5.84,2023-2024,La_liga,Villarreal,Cádiz,1,0.7212421034169386
2023-2024,Matchweek 24,Alavés,Villarreal,24.0,1,1,0.4,-2.8,-1.4,-3.8,-140.2,0.1,12,2.0,1.2,14,1.0,0.8,0,La_liga,SP1,2024-02-10,Alaves,Villarreal,1,1,D,1,1,D,17,12,4,4,7,11,10,9,0,2,0,0,2.2,3.4,3.3,2.15,3.4,3.25,,,,2.24,3.42,3.4,2.1,3.5,3.2,2.2,3.4,3.3,2.22,3.48,3.44,2023-2024,La_liga,Alavés,Villarreal,1,0.6789548763399521
2023-2024,Matchweek 24,Almería,Athletic Club,24.0,0,0,-1.0,3.2,-0.2,-0.4,-74.0,0.2,20,0.2,0.6,3,2.0,1.6,0,La_liga,SP1,2024-02-12,Almeria,Ath Bilbao,0,0,D,0,0,D,10,12,4,4,17,15,4,10,4,1,1,0,4.33,4.0,1.73,4.6,3.8,1.72,,,,4.64,3.99,1.76,4.4,3.9,1.7,4.5,3.75,1.67,4.72,3.65,1.84,2023-2024,La_liga,Almería,Athletic Club,0,0.21214271806929932
2023-2024,Matchweek 24,Barcelona,Granada,24.0,3,3,1.8,3.2,2.2,-2.0,194.0,0.8,3,2.4,1.8,19,0.8,0.0,0,La_liga,SP1,2024-02-11,Barcelona,Granada,3,3,D,1,1,D,11,11,6,5,13,9,6,2,1,2,0,0,1.22,7.5,10.0,1.22,6.75,12.0,,,,1.2,7.83,12.33,1.18,7.0,12.0,1.2,7.0,13.0,1.19,8.06,14.16,2023-2024,La_liga,Barcelona,Granada,1,0.9509654060916262
2023-2024,Matchweek 24,Cádiz,Betis,24.0,0,2,-1.0,-3.8,-1.6,-1.0,-105.2,-0.6,18,0.4,0.6,6,1.4,1.2,0,La_liga,SP1,2024-02-09,Cadiz,Betis,0,2,A,0,1,A,14,13,5,5,12,10,5,3,1,1,0,0,3.0,3.0,2.6,3.0,2.95,2.6,,,,3.12,2.97,2.7,3.0,2.9,2.5,3.0,3.0,2.6,3.06,3.03,2.71,2023-2024,La_liga,Cádiz,Betis,0,0.22965956316852085
2023-2024,Matchweek 24,Getafe,Celta Vigo,24.0,3,2,-0.2,-0.8,-1.0,-7.8,-41.0,0.1,9,0.8,1.8,17,1.4,1.2,1,La_liga,SP1,2024-02-11,Getafe,Celta,3,2,H,2,0,H,11,9,4,4,16,13,0,4,1,2,0,0,2.2,3.1,3.6,2.15,3.1,3.6,,,,2.24,3.14,3.71,2.2,3.1,3.4,2.2,3.1,3.6,2.22,3.08,3.97,2023-2024,La_liga,Getafe,Celta Vigo,1,0.8617460229751291
2023-2024,Matchweek 24,Las Palmas,Valencia,24.0,2,0,-0.4,2.6,0.4,-1.8,132.6,-0.8,9,1.4,1.4,7,2.4,1.2,1,La_liga,SP1,2024-02-10,Las Palmas,Valencia,2,0,H,0,0,D,8,7,3,1,9,9,5,0,2,0,0,0,2.75,3.0,2.9,2.65,3.1,2.8,,,,2.84,2.91,2.97,2.6,3.1,2.7,2.7,3.0,2.9,2.6,3.0,3.23,2023-2024,La_liga,Las Palmas,Valencia,0,0.4877576179612969
2023-2024,Matchweek 24,Mallorca,Rayo Vallecano,24.0,2,1,-0.4,-2.6,-1.2,4.8,-74.4,-0.3,16,0.4,1.6,12,0.8,0.8,1,La_liga,SP1,2024-02-11,Mallorca,Vallecano,2,1,H,0,0,D,8,11,5,4,17,11,5,1,4,0,0,0,2.3,3.0,3.4,2.35,3.0,3.4,,,,2.42,2.97,3.54,2.25,3.0,3.4,2.4,2.9,3.5,2.51,2.81,3.65,2023-2024,La_liga,Mallorca,Rayo Vallecano,0,0.45584811361551886
2023-2024,Matchweek 24,Real Madrid,Girona,24.0,4,0,-0.2,4.0,0.2,-3.4,107.8,0.6,1,2.6,2.6,2,2.2,2.2,1,La_liga,SP1,2024-02-10,Real Madrid,Girona,4,0,H,2,0,H,16,5,6,0,9,12,0,2,1,2,0,0,1.45,5.0,6.0,1.44,5.0,6.25,,,,1.45,5.12,6.54,1.4,4.8,6.5,1.44,5.0,6.5,1.43,5.48,6.55,2023-2024,La_liga,Real Madrid,Girona,1,0.8230548377461088
2023-2024,Matchweek 24,Real Sociedad,Osasuna,24.0,0,1,-0.4,-3.4,-0.4,8.6,-26.2,-0.3,8,1.2,0.8,11,1.4,0.4,0,La_liga,SP1,2024-02-10,Sociedad,Osasuna,0,1,A,0,0,D,21,9,3,2,11,11,7,4,0,0,0,0,1.85,3.2,5.0,1.83,3.25,4.8,,,,1.89,3.21,5.12,1.8,3.25,4.75,1.85,3.25,5.0,1.76,3.33,6.18,2023-2024,La_liga,Real Sociedad,Osasuna,1,0.8090937298061958
2023-2024,Matchweek 24,Sevilla,Atlético Madrid,24.0,1,0,-0.6,0.0,-2.8,-4.8,-50.8,-0.4,15,0.8,0.4,3,2.0,0.8,1,La_liga,SP1,2024-02-11,Sevilla,Ath Madrid,1,0,H,1,0,H,10,16,6,5,8,5,2,7,2,1,0,0,3.5,3.5,2.05,3.4,3.5,2.1,,,,3.6,3.64,2.08,3.3,3.5,2.05,3.5,3.5,2.1,3.78,3.62,2.05,2023-2024,La_liga,Sevilla,Atlético Madrid,0,0.24824904683764393
2023-2024,Matchweek 25,Athletic Club,Girona,25.0,3,2,0.0,0.2,-0.4,2.0,15.8,0.0,3,1.6,3.0,2,1.6,1.6,1,La_liga,SP1,2024-02-19,Ath Bilbao,Girona,3,2,H,1,0,H,14,12,7,6,16,13,3,4,1,2,0,0,1.91,3.6,4.0,1.98,3.6,3.6,,,,1.94,3.79,3.88,1.95,3.7,3.4,1.93,3.6,3.4,1.87,3.66,4.5,2023-2024,La_liga,Athletic Club,Girona,0,0.41374044120095216
2023-2024,Matchweek 25,Atlético Madrid,Las Palmas,25.0,5,0,-0.6,1.4,1.2,0.8,-27.4,0.6,3,2.0,2.6,10,2.0,1.4,1,La_liga,SP1,2024-02-17,Ath Madrid,Las Palmas,5,0,H,2,0,H,13,11,7,2,19,9,3,5,2,2,0,0,1.5,4.75,6.5,1.44,4.6,7.0,,,,1.48,4.58,6.96,1.4,4.6,7.0,1.44,4.5,7.5,1.48,4.45,7.75,2023-2024,La_liga,Atlético Madrid,Las Palmas,1,0.8661293367481359
2023-2024,Matchweek 25,Betis,Alavés,25.0,0,0,-0.4,0.2,0.0,5.0,138.4,-0.7,6,2.0,1.2,12,2.0,1.6,0,La_liga,SP1,2024-02-18,Betis,Alaves,0,0,D,0,0,D,13,13,2,4,13,9,6,8,5,2,0,0,2.1,3.3,3.75,2.05,3.3,3.75,,,,2.15,3.31,3.75,1.95,3.4,3.7,2.1,3.3,3.7,2.45,3.09,3.37,2023-2024,La_liga,Betis,Alavés,1,0.8597737894561278
2023-2024,Matchweek 25,Celta Vigo,Barcelona,25.0,1,2,-1.4,-6.2,-1.8,4.0,-205.6,-1.3,17,0.8,1.4,3,2.0,2.0,0,La_liga,SP1,2024-02-17,Celta,Barcelona,1,2,A,0,1,A,13,14,4,4,11,13,2,5,2,4,0,0,3.8,3.8,1.85,3.8,3.8,1.88,,,,4.09,3.88,1.88,3.7,3.8,1.83,4.0,3.8,1.87,3.93,3.75,1.93,2023-2024,La_liga,Celta Vigo,Barcelona,0,0.16696609632962084
2023-2024,Matchweek 25,Granada,Almería,25.0,1,1,0.2,-4.6,-1.6,0.0,-12.2,-0.3,19,0.4,0.8,20,0.4,0.0,0,La_liga,SP1,2024-02-18,Granada,Almeria,1,1,D,0,1,A,19,13,7,3,13,22,10,4,2,3,0,0,2.1,3.5,3.4,2.15,3.4,3.3,,,,2.19,3.51,3.43,2.0,3.5,3.4,2.15,3.4,3.4,2.29,3.42,3.35,2023-2024,La_liga,Granada,Almería,0,0.4697110975213205
2023-2024,Matchweek 25,Mallorca,Real Sociedad,25.0,1,2,0.4,0.0,1.0,0.2,-45.2,0.1,16,1.0,2.0,7,1.0,1.6,0,La_liga,SP1,2024-02-18,Mallorca,Sociedad,1,2,A,1,1,D,4,19,1,5,12,18,3,9,7,5,1,0,3.4,2.8,2.5,3.25,2.8,2.5,,,,3.4,2.83,2.6,3.2,2.88,2.45,3.3,2.8,2.55,3.89,2.81,2.41,2023-2024,La_liga,Mallorca,Real Sociedad,0,0.2293351122080565
2023-2024,Matchweek 25,Osasuna,Cádiz,25.0,2,0,0.8,2.2,0.8,-3.4,5.2,0.3,11,1.4,2.0,18,0.4,0.6,1,La_liga,SP1,2024-02-17,Osasuna,Cadiz,2,0,H,0,0,D,11,5,4,1,20,12,5,4,4,2,0,0,1.75,3.3,5.5,1.75,3.4,5.25,,,,1.8,3.41,5.36,1.7,3.5,5.0,1.75,3.4,5.25,1.81,3.42,5.43,2023-2024,La_liga,Osasuna,Cádiz,1,0.7481220959334568
2023-2024,Matchweek 25,Rayo Vallecano,Real Madrid,25.0,1,1,-1.8,-2.8,-3.0,0.0,-115.2,-1.2,12,0.2,0.8,1,2.6,2.6,0,La_liga,SP1,2024-02-18,Vallecano,Real Madrid,1,1,D,1,1,D,8,11,3,4,17,7,4,10,4,3,0,1,6.0,3.75,1.62,5.25,4.0,1.63,,,,5.43,4.12,1.64,5.5,4.0,1.57,5.75,4.0,1.6,5.37,3.92,1.69,2023-2024,La_liga,Rayo Vallecano,Real Madrid,0,0.23366516212369462
2023-2024,Matchweek 25,Valencia,Sevilla,25.0,0,0,0.0,-3.8,-2.2,3.0,-70.0,-0.2,8,1.8,2.2,15,1.4,1.4,0,La_liga,SP1,2024-02-17,Valencia,Sevilla,0,0,D,0,0,D,14,1,4,1,5,8,7,2,0,1,0,0,2.25,3.3,3.3,2.2,3.3,3.3,,,,2.29,3.28,3.44,2.15,3.3,3.25,2.25,3.25,3.4,2.31,3.17,3.58,2023-2024,La_liga,Valencia,Sevilla,1,0.8517345569167556
2023-2024,Matchweek 25,Villarreal,Getafe,25.0,1,1,-0.2,5.6,0.6,0.6,46.6,0.2,14,1.2,1.6,9,1.4,1.0,0,La_liga,SP1,2024-02-16,Villarreal,Getafe,1,1,D,0,1,A,20,11,7,2,13,13,8,3,0,1,0,0,1.95,3.5,3.8,2.0,3.4,3.7,,,,2.02,3.58,3.93,1.91,3.6,3.6,1.95,3.6,3.8,2.08,3.6,3.71,2023-2024,La_liga,Villarreal,Getafe,0,0.3719023811777858
2023-2024,Matchweek 26,Alavés,Mallorca,26.0,1,1,0.4,5.0,0.6,-5.4,-55.6,0.7,13,1.6,0.8,16,0.8,0.4,0,La_liga,SP1,2024-02-24,Alaves,Mallorca,1,1,D,0,0,D,9,15,1,8,7,15,3,3,0,2,0,0,1.91,3.0,5.0,1.93,3.1,4.6,,,,1.96,3.09,4.98,1.85,3.1,4.75,1.93,3.1,4.8,1.88,3.09,5.36,2023-2024,La_liga,Alavés,Mallorca,1,0.7865391776354255
2023-2024,Matchweek 26,Almería,Atlético Madrid,26.0,2,2,-1.0,1.4,-1.6,-0.6,-156.6,-0.6,20,0.4,0.8,4,2.0,0.8,0,La_liga,SP1,2024-02-24,Almeria,Ath Madrid,2,2,D,1,1,D,9,18,4,9,13,12,2,7,1,1,0,0,4.75,4.0,1.7,4.4,3.8,1.75,,,,4.55,4.02,1.76,4.33,3.8,1.73,4.6,3.9,1.73,5.46,3.99,1.71,2023-2024,La_liga,Almería,Atlético Madrid,0,0.16502989411361013
2023-2024,Matchweek 26,Barcelona,Getafe,26.0,4,0,1.0,3.2,1.8,1.0,253.6,0.5,3,2.0,1.4,9,1.6,1.2,1,La_liga,SP1,2024-02-24,Barcelona,Getafe,4,0,H,1,0,H,17,10,9,4,12,18,5,8,1,4,0,0,1.4,5.0,7.0,1.41,4.8,7.0,,,,1.42,5.11,7.29,1.36,4.8,7.5,1.4,4.75,8.0,1.42,5.06,7.76,2023-2024,La_liga,Barcelona,Getafe,1,0.8486257622491835
2023-2024,Matchweek 26,Betis,Athletic Club,26.0,2,1,-0.2,0.8,-1.4,-0.4,-28.2,-0.1,6,1.6,1.2,5,1.6,1.6,1,La_liga,SP1,2024-02-25,Betis,Ath Bilbao,3,1,H,2,1,H,13,3,5,1,14,12,5,3,1,6,0,1,3.6,3.1,2.2,3.3,3.25,2.2,,,,3.63,3.27,2.21,3.4,3.25,2.1,3.5,3.25,2.2,4.03,3.32,2.09,2023-2024,La_liga,Betis,Athletic Club,1,0.6010344475194775
2023-2024,Matchweek 26,Cádiz,Celta Vigo,26.0,2,2,-1.2,0.2,-1.8,-1.6,1.6,-0.2,18,0.4,0.6,17,0.6,1.0,0,La_liga,SP1,2024-02-25,Cadiz,Celta,2,2,D,0,1,A,19,7,6,3,13,20,9,1,2,3,0,0,3.1,3.0,2.5,2.9,3.0,2.6,,,,3.15,3.04,2.58,2.9,3.0,2.5,3.1,3.0,2.55,3.41,3.02,2.48,2023-2024,La_liga,Cádiz,Celta Vigo,0,0.4822804639230029
2023-2024,Matchweek 26,Girona,Rayo Vallecano,26.0,3,0,1.0,-1.2,1.6,2.2,71.6,0.0,2,1.4,2.6,14,0.4,0.8,1,La_liga,SP1,2024-02-26,Girona,Vallecano,3,0,H,0,0,D,14,7,8,1,13,16,2,2,3,5,0,1,1.65,4.2,4.75,1.65,4.0,5.0,,,,1.68,4.15,5.01,1.6,4.0,5.0,1.6,3.9,4.75,1.66,4.08,5.42,2023-2024,La_liga,Girona,Rayo Vallecano,1,0.9000353328978227
2023-2024,Matchweek 26,Granada,Valencia,26.0,0,1,0.4,4.4,1.2,0.2,-37.0,0.3,19,0.6,1.0,7,1.4,1.2,0,La_liga,SP1,2024-04-04,Granada,Valencia,0,1,A,0,0,D,13,6,3,2,20,15,5,4,3,1,0,0,3.4,3.1,2.3,3.25,3.2,2.3,,,,3.37,3.23,2.34,3.2,3.25,2.25,3.3,3.2,2.3,3.13,3.15,2.52,2023-2024,La_liga,Granada,Valencia,0,0.2998075002791189
2023-2024,Matchweek 26,Las Palmas,Osasuna,26.0,1,1,-0.2,-2.0,0.0,3.0,157.6,-0.3,9,1.4,1.4,11,2.0,1.0,0,La_liga,SP1,2024-02-25,Las Palmas,Osasuna,1,1,D,0,0,D,9,6,3,2,6,15,6,7,2,1,0,0,2.38,2.9,3.5,2.4,3.1,3.2,,,,2.44,3.03,3.42,2.3,3.1,3.2,2.38,3.0,3.4,2.47,3.11,3.32,2023-2024,La_liga,Las Palmas,Osasuna,1,0.7870637569403244
2023-2024,Matchweek 26,Real Madrid,Sevilla,26.0,1,0,1.2,6.6,0.6,-1.0,159.2,1.4,1,2.2,2.6,15,1.6,1.4,1,La_liga,SP1,2024-02-25,Real Madrid,Sevilla,1,0,H,0,0,D,16,4,6,1,10,13,7,2,1,3,0,0,1.29,6.0,9.0,1.31,5.5,9.25,,,,1.32,6.02,8.92,1.25,5.8,9.5,1.29,5.75,10.0,1.29,6.17,10.02,2023-2024,La_liga,Real Madrid,Sevilla,1,0.958726114694511
2023-2024,Matchweek 26,Real Sociedad,Villarreal,26.0,1,3,-1.0,-3.2,-2.0,2.4,60.4,-0.8,8,1.6,0.8,12,1.4,0.8,0,La_liga,SP1,2024-02-23,Sociedad,Villarreal,1,3,A,0,1,A,21,6,8,4,15,14,13,2,3,4,0,0,1.73,3.6,5.0,1.73,3.7,4.8,,,,1.72,3.84,5.25,1.67,3.7,4.8,1.7,3.8,5.0,1.65,4.05,5.57,2023-2024,La_liga,Real Sociedad,Villarreal,1,0.7946374328116962
2023-2024,Matchweek 27,Athletic Club,Barcelona,27.0,0,0,-1.2,-4.2,-2.6,2.6,-166.0,-1.2,5,1.6,3.0,3,2.0,2.6,0,La_liga,SP1,2024-03-03,Ath Bilbao,Barcelona,0,0,D,0,0,D,8,8,2,2,14,11,4,4,3,3,0,0,2.88,3.5,2.4,2.65,3.5,2.5,,,,2.94,3.54,2.43,2.75,3.6,2.38,2.88,3.5,2.4,3.31,3.57,2.28,2023-2024,La_liga,Athletic Club,Barcelona,0,0.37231636938883456
2023-2024,Matchweek 27,Atlético Madrid,Betis,27.0,1,1,0.8,2.4,3.6,1.0,36.8,1.0,4,1.6,2.6,6,2.2,1.6,0,La_liga,SP1,2024-03-03,Ath Madrid,Betis,2,1,H,2,0,H,17,12,12,6,9,12,4,6,1,2,0,0,1.57,4.2,5.75,1.55,4.33,5.5,,,,1.58,4.36,5.73,1.53,4.33,5.5,1.55,4.2,6.0,1.53,4.35,6.72,2023-2024,La_liga,Atlético Madrid,Betis,1,0.7511817513063552
