Round,round_num,home_Gls,Away_Gls,goals_difference,shots_difference,SoT_difference,tackles_difference,touches_difference,xG_difference,home_side_rank,away_side_rank,rolling_points_difference,rolling_points_home_difference,rolling_points_away_difference
Matchweek 6,6,1,1,-2.6,-5.4,-2.6,7.2,-205.2,-1.2,18,2,-2,-1.6,-1.2
Matchweek 6,6,5,2,0.6,-0.2,0,-14.2,-79.4,0,8,17,0,0.39999999999999991,0
Matchweek 6,6,5,2,0.4,2.8,0.6,1,-119.8,1,2,20,2,1,2
Matchweek 6,6,2,1,1,0.8,1.2,11.8,247,0.5,6,14,0.19999999999999996,1.4000000000000001,0.19999999999999996
Matchweek 6,6,0,0,-1.8,-3,1.2,10.4,-252.2,-0.4,8,7,-0.20000000000000018,-0.60000000000000009,-0.8
Matchweek 6,6,3,1,-1.6,-4.4,-2.2,0.2,-74.2,-0.7,5,1,-1.2,-1,-1.2000000000000002
Matchweek 6,6,0,0,0.2,4,1,-0.6,-29.8,0.1,10,14,0.19999999999999996,0,0.60000000000000009
Matchweek 6,6,2,3,0,6.8,1,-1,64.2,0.5,18,10,0,0.10000000000000009,-0.099999999999999978
Matchweek 6,6,2,1,0.2,2.6,1.2,-3.8,177.8,0,4,14,0.8,1.4,1.4
Matchweek 6,6,1,0,-1,3,0.4,3.2,159.6,0.3,10,10,-0.59999999999999987,-0.20000000000000007,-0.79999999999999993
Matchweek 7,7,4,0,1.4,1.4,-1,-9.4,132.6,0.5,1,11,0.79999999999999982,1.4,0
Matchweek 7,7,0,2,-1.4,-9.6,-3.4,-0.8,-143.6,-1.9,13,2,-1.4000000000000001,-0.60000000000000009,-1.6
Matchweek 7,7,1,1,-0.2,-0.2,1,1.6,-36.4,-0.4,13,4,-1.2,0,-0.19999999999999996
Matchweek 7,7,2,1,-0.2,-0.2,0.6,-4.8,-299,0,10,8,-0.39999999999999991,-1.2000000000000002,-0.4
Matchweek 7,7,2,1,0.8,0.8,1.8,8.2,79.4,0.6,11,19,0,-0.5,0.7
Matchweek 7,7,1,2,-0.2,0,-0.4,-1.8,88.8,0.1,20,13,-0.8,-0.59999999999999987,0
Matchweek 7,7,2,0,2,8.8,4.4,-6.6,147.6,1.1,6,13,0.40000000000000013,1.6,1.4
Matchweek 7,7,4,2,2,3,1.6,-5.4,221.4,0.5,2,4,0.20000000000000018,0.60000000000000009,0.39999999999999991
Matchweek 7,7,0,2,-1.4,-1.2,-2,5,-2.8,-0.8,13,7,0,-0.59999999999999987,0.6
Matchweek 7,7,1,5,-0.4,-2,-1,-3.4,32.6,-0.4,18,8,0.39999999999999991,-0.8,0.19999999999999996
Matchweek 8,8,1,0,0.2,-1.4,1,-2.2,12.2,-0.3,12,15,-0.39999999999999991,0.8,0
Matchweek 8,8,0,3,-0.2,-5,-1.2,4.6,-237.6,-0.2,8,1,-1,-1.2,-1.2000000000000002
Matchweek 8,8,1,0,1.2,3.2,-0.4,0,126.2,1.4,2,15,1.4000000000000001,0.60000000000000009,1.0000000000000002
Matchweek 8,8,0,0,-1.4,-7.4,-2.6,11,29.6,-0.8,8,6,-0.8,0,-0.8
Matchweek 8,8,1,0,0.2,5.6,4.4,8.6,-5.4,0.6,8,18,0.40000000000000013,0,0.60000000000000009
Matchweek 8,8,2,1,0,-3.6,-0.8,-2.8,-89.6,0,4,13,1.4000000000000001,1,0.39999999999999991
Matchweek 8,8,1,1,1.4,8.2,3,-0.2,23.8,1.5,8,13,0.39999999999999991,0.20000000000000018,-0.19999999999999996
Matchweek 8,8,2,3,-0.8,2.2,-2,0.2,82,-0.1,19,7,-1.2,0,-0.10000000000000003
Matchweek 8,8,6,2,0.4,4.8,1.8,-2.6,12.8,0.7,4,20,1.8,2.2,1
Matchweek 8,8,0,3,-3.2,-5.4,-4.2,8.4,-219.2,-1.5,15,2,-1.2000000000000002,-1.8,-1
Matchweek 9,9,3,1,0,2.6,-0.2,-1.6,131.6,0.3,1,4,0.59999999999999987,0,0.40000000000000013
Matchweek 9,9,0,0,-1,-3,-1.6,-0.2,-19.6,-0.9,13,10,-0.39999999999999991,-1,0
Matchweek 9,9,1,2,-0.6,-0.6,0,-5.6,-220.2,-0.8,16,6,-0.79999999999999993,-0.60000000000000009,0.39999999999999991
Matchweek 9,9,1,4,0,-6.6,-1.6,-1.6,-61.6,-1.4,10,6,0.19999999999999996,0,-1.2000000000000002
Matchweek 9,9,0,0,0.2,5.4,1.2,5.8,92.6,0.5,13,12,-0.79999999999999993,0,0.20000000000000007
Matchweek 9,9,4,0,0.2,-1.2,2.4,1.4,41.6,0.1,19,19,0,-0.19999999999999996,0.3
Matchweek 9,9,2,6,0.4,3,1.2,-7,27,-0.1,9,2,-0.39999999999999991,0,-0.60000000000000009
Matchweek 9,9,6,3,2,2.2,1.8,-5.2,170.8,0.4,2,4,0,1,0.20000000000000018
Matchweek 9,9,1,2,-0.6,-1.2,-2.8,-1.6,42.6,-0.3,16,6,-1.4,-0.39999999999999991,-0.6
Matchweek 9,9,2,0,0.4,1,0.8,-6.6,-65.6,0.2,13,16,0.19999999999999996,0,0.79999999999999993
Matchweek 10,10,3,2,1.4,1.4,0.4,-0.4,71.8,0.5,1,9,0.79999999999999982,0.39999999999999991,0.60000000000000009
Matchweek 10,10,2,1,-1,-3,-2.4,1.2,-111.4,-0.3,10,20,0.6,0.19999999999999996,0.6
Matchweek 10,10,0,1,0.8,0.2,1.2,6.2,113.6,0.4,3,4,1.4000000000000001,-0.39999999999999991,1.4000000000000001
Matchweek 10,10,3,0,1,3,2.2,4.6,187.2,0.7,6,17,0.59999999999999987,1.0000000000000002,0.4
Matchweek 10,10,2,1,-0.6,-1.4,0.8,-1.2,-68.6,-0.3,15,16,-0.20000000000000007,-0.60000000000000009,0.39999999999999991
Matchweek 10,10,1,2,-1,-3.6,-1.2,2.2,-135.4,-0.5,8,4,0,-0.8,-0.19999999999999996
Matchweek 10,10,4,0,3.4,5.4,4.4,-6.6,177.4,1.5,2,17,2,2.2,1
Matchweek 10,10,4,1,0.6,6.4,2,0,137.6,1.2,6,10,0,0,0.40000000000000013
Matchweek 10,10,1,1,0,1,-1.2,-4.2,-4.4,0,19,10,-1.6,-0.8,-0.5
Matchweek 10,10,3,1,-0.6,2.8,0.2,-0.2,-57,0.3,10,10,-0.19999999999999996,-0.40000000000000013,0.19999999999999996
Matchweek 11,11,0,2,-0.6,-2.8,-1.8,-3.6,-222.6,-0.3,14,5,-0.19999999999999996,-0.60000000000000009,-0.39999999999999991
Matchweek 11,11,2,0,-1.2,-5.8,-3.4,-0.2,-266.2,-0.4,9,3,-1,-1.4000000000000001,-1.4000000000000001
Matchweek 11,11,2,2,0.4,-0.6,0.6,-0.6,70.4,-0.2,11,11,-0.40000000000000013,0.60000000000000009,-0.39999999999999991
Matchweek 11,11,0,1,-1.6,-3.2,-2.2,9,-146.6,-1.1,17,1,-1.5999999999999999,-1.4,-1
Matchweek 11,11,0,0,1.2,-0.2,0.2,-1.4,40.2,0.3,19,15,-0.4,-0.19999999999999996,0
Matchweek 11,11,1,0,-2.4,-4,-1.4,-1.2,-105.6,-0.8,8,2,-1.6,-1,-0.40000000000000013
Matchweek 11,11,0,0,-0.6,-4.2,-1.4,1,7.4,-0.9,5,7,-0.20000000000000018,0.19999999999999996,-0.20000000000000018
Matchweek 11,11,1,1,-1.2,-1.8,-2.6,4.2,65.6,-0.6,18,11,-1.2,-0.39999999999999991,0
Matchweek 11,11,2,0,1.6,1.6,2.2,-2,43.8,0.5,4,10,0.40000000000000013,1.8,-1
Matchweek 11,11,1,0,-1,-3.4,-0.6,1.8,13.6,-0.6,16,19,0.39999999999999997,0.39999999999999991,0.2
Matchweek 12,12,1,3,-0.6,-4,-1,-3.2,-38.6,0.1,1,2,0.60000000000000009,0,0.19999999999999996
Matchweek 12,12,0,1,0.6,0.2,0.2,-4.4,-100.8,0.4,13,16,1,0.19999999999999996,0.79999999999999993
Matchweek 12,12,0,0,-0.6,-6.8,-2.8,-4.4,-303.2,-0.4,9,6,-0.60000000000000009,-0.40000000000000013,0
Matchweek 12,12,0,0,1,3.6,4,5.8,212,0.5,3,20,1.6,1.2,2.4
Matchweek 12,12,2,1,0.6,1.6,1.6,1,-11,-0.1,11,17,0.4,0.40000000000000013,0.39999999999999997
Matchweek 12,12,2,0,1,-4.4,-1.8,-8.4,-5.4,-0.5,9,15,-0.20000000000000018,0,0
Matchweek 12,12,1,0,0.8,1.4,2,-1.6,83.4,0,19,18,0,-0.8,0.39999999999999997
Matchweek 12,12,1,0,0,-4.6,-0.2,-3,55.8,0.1,8,13,0,1.2,0.39999999999999991
Matchweek 12,12,2,0,-0.8,3.6,-0.4,5.8,132,0.2,4,5,-0.19999999999999996,-1,0.19999999999999996
Matchweek 12,12,1,0,2,7.4,3.4,0.2,124,1.4,6,11,1.0000000000000002,0.60000000000000009,-0.19999999999999996
Matchweek 13,13,6,0,-0.2,9.2,3,7.2,125.4,0.8,13,11,0,-0.40000000000000013,0
Matchweek 13,13,2,1,-0.4,-4.2,-1.4,4.2,114.4,-0.3,3,6,0.20000000000000018,0.20000000000000018,-0.8
Matchweek 13,13,4,0,-0.2,-3.6,-1.4,1.4,-31.8,-0.1,10,14,-0.19999999999999996,-0.60000000000000009,1.2000000000000002
Matchweek 13,13,2,3,-1.4,-3,-1.2,11.6,-75.4,-0.3,19,8,-1.2,-0.20000000000000018,-0.60000000000000009
Matchweek 13,13,3,2,1.8,0.2,0.2,-3.2,-73.4,0.4,1,3,1,1,-0.39999999999999991
Matchweek 13,13,1,0,-0.6,-3.8,-2.2,-1.8,-137.4,-0.2,19,8,-0.99999999999999989,-1.5999999999999999,-0.39999999999999997
Matchweek 13,13,1,1,-1.6,-2,-1.6,6.4,-116,-1.2,16,2,-1.5999999999999999,-2.2,-1.7999999999999998
Matchweek 13,13,1,2,0,-4,-0.8,-2.8,-21.8,-0.4,7,3,-0.40000000000000013,1.2,-0.40000000000000013
Matchweek 13,13,2,0,0.2,5.6,1.2,4.6,89.8,0.6,11,15,0.19999999999999996,0.8,-0.19999999999999996
Matchweek 13,13,0,4,-1.2,-3.2,-2.4,-4,-92.6,-0.4,18,17,-0.79999999999999993,0.8,0.2
Matchweek 14,14,5,0,1.4,3.6,1.4,-0.4,173,0.6,2,20,1,1.5999999999999999,2.1999999999999997
Matchweek 14,14,2,3,-0.2,-2.6,-0.2,1.4,-50.6,-0.6,15,6,-0.19999999999999996,-2,0.4
Matchweek 14,14,1,1,0.2,-3.6,-0.2,-0.2,-125.2,-0.1,11,18,0.4,-0.20000000000000018,0.8
Matchweek 14,14,3,1,-0.2,4.2,2.4,2,-15.8,0.2,3,7,-1.8,-0.20000000000000018,0.60000000000000009
Matchweek 14,14,1,0,0.2,-1,-1,-1.2,40.4,0,11,16,0.39999999999999991,0.8,-0.6
Matchweek 14,14,0,0,0.4,4.8,0.2,-5.6,50,0.4,8,10,0.19999999999999996,0.60000000000000009,-0.39999999999999991
Matchweek 14,14,0,1,-1.2,-5.4,-1.8,7.2,-35,-1.1,18,1,-0.39999999999999991,-1.6,-1.6
Matchweek 14,14,1,2,0.6,2.8,2,-7.8,110.8,0.4,9,16,1,1,0.6
Matchweek 14,14,1,0,0,-1.2,1.6,-3.4,26,-0.4,5,13,-0.60000000000000009,0.8,1.2
Matchweek 14,14,4,0,0.8,-3.6,-2,-5.8,-13.6,-0.4,3,14,1.6,0.40000000000000013,0.60000000000000009
Matchweek 15,15,3,0,0.2,-1.8,1.2,5,-102.6,0.5,11,5,-1.2,-1.2000000000000002,-0.39999999999999991
Matchweek 15,15,0,1,-0.6,0,0.6,0.8,48.6,-0.5,7,2,0,0.20000000000000018,-0.60000000000000009
Matchweek 15,15,0,2,-0.2,-1,-1.2,-5.4,-54.4,0.2,11,16,-0.59999999999999987,0.20000000000000018,0.6
Matchweek 15,15,4,3,-0.2,4.2,0.2,9.4,42.2,0.7,15,17,-0.20000000000000007,-0.19999999999999996,-1
Matchweek 15,15,2,1,0.6,-2.8,1.2,0.6,68.6,-0.2,1,9,0.79999999999999982,1.4,0.40000000000000013
Matchweek 15,15,2,2,-0.4,-1,-0.2,2.4,-19.6,-0.2,20,11,0,-0.59999999999999987,-0.8
Matchweek 15,15,1,5,-1.6,-5.2,-1,3.8,-9.2,-1,18,3,-1.6,-0.8,-0.8
Matchweek 15,15,1,2,0.4,-0.6,-1.4,-3,-45.2,-0.1,6,8,0.60000000000000009,0,0.19999999999999996
Matchweek 15,15,1,2,0.2,5,1,-1.6,47.4,0.9,14,9,-0.60000000000000009,0.79999999999999982,0.4
Matchweek 15,15,2,3,-0.4,-7.6,-3.4,-1.2,-174.4,-0.6,19,3,0,-0.60000000000000009,-1.2
Matchweek 16,16,3,0,0.6,1,1.4,-2.6,-40.8,-0.3,15,13,-0.60000000000000009,-0.8,0.19999999999999996
Matchweek 16,16,1,4,-0.2,6.6,0.8,-3.6,194.4,0.3,4,9,0.19999999999999996,0.60000000000000009,0.39999999999999991
Matchweek 16,16,2,2,0.8,-0.8,-0.8,-3.6,-75,0.8,9,6,0.20000000000000018,-1,0.39999999999999991
Matchweek 16,16,3,1,0.2,5.2,1.8,-3.6,176.2,0.7,7,19,0.8,0.8,-0.19999999999999996
Matchweek 16,16,1,2,0.8,4.2,2,-1.2,184.4,0.2,2,9,1.2,1.6,0.60000000000000009
Matchweek 16,16,1,0,1.4,3.6,0.8,0.2,-108.8,0.6,3,8,1.2000000000000002,-0.39999999999999991,0.60000000000000009
Matchweek 16,16,2,0,-0.4,-1.2,0.4,0.2,-143.6,0.4,18,12,-1,-0.60000000000000009,-0.8
Matchweek 16,16,4,3,-0.2,1.8,0.8,-11.2,90,-0.2,5,17,0,1,0
Matchweek 16,16,0,2,-0.6,3,-1.6,-1.4,45.2,0.2,15,14,-1.2,0.40000000000000013,-0.39999999999999991
Matchweek 16,16,0,2,-0.8,-1.8,0,3,-158,-0.4,20,1,-1.2,-1.2,-1.8
Matchweek 17,17,3,1,1.4,1.8,0,-3.2,65.6,0.6,1,15,1.4,0.59999999999999987,1.8
Matchweek 17,17,1,3,1.2,-6.4,-2.2,7.4,-280.4,0.2,11,7,0,0.19999999999999996,0
Matchweek 17,17,2,2,-0.8,-6,-1.2,1.6,-191.8,-0.2,10,6,0,-0.19999999999999996,-0.19999999999999996
Matchweek 17,17,2,0,-1,-1.2,-1.4,2.4,144.6,-0.2,8,15,0.20000000000000007,1.2,0.39999999999999991
Matchweek 17,17,0,3,-0.6,-3,-2.2,3.4,94.6,-0.8,12,9,0.19999999999999996,0.39999999999999991,-0.19999999999999996
Matchweek 17,17,1,2,0,-2.2,-0.4,3.6,89.6,0.1,13,18,0.60000000000000009,0.19999999999999996,0.60000000000000009
Matchweek 17,17,1,3,0.2,-1.2,-0.4,10.8,-60.8,0,17,2,-1.2,-1.6,-1.4
Matchweek 17,17,0,4,-0.8,-3.4,0,0.6,-39.2,-0.4,14,3,-0.60000000000000009,-0.80000000000000027,-1.4000000000000001
Matchweek 17,17,3,0,0.2,5.4,2.2,-3.6,173.8,0,5,19,-0.20000000000000018,1.6,0.60000000000000009
Matchweek 17,17,1,2,-1,-5.8,-2.6,4.6,-123.4,-0.6,20,4,-0.59999999999999987,-1.6,-1.2000000000000002
Matchweek 18,18,0,2,1,-0.4,2.6,1,-134,0.1,15,12,-0.6,-0.60000000000000009,0.19999999999999996
Matchweek 18,18,2,4,-0.2,-1.8,1.4,2.6,-10,-0.6,4,1,-0.8,-1,-0.8
Matchweek 18,18,1,1,1,3.2,2,-3.4,23,0.6,9,20,1.4000000000000001,0.79999999999999993,0.6
Matchweek 18,18,0,1,0.2,5.6,3,-2.6,201.8,0.6,7,13,0,0.40000000000000013,-0.8
Matchweek 18,18,1,1,1,5.8,0.8,-10.8,130,0.5,2,14,1.5999999999999999,1,1.2
Matchweek 18,18,0,0,0.8,-0.6,0.6,-3.4,29.4,0.5,3,15,1.8,1.2000000000000002,2
Matchweek 18,18,1,1,0,2.4,1.4,1.8,-155.8,0.3,18,7,0.19999999999999996,-0.39999999999999991,-1.2
Matchweek 18,18,0,2,-0.6,6.6,1.6,-5,164.2,-0.3,6,11,-0.40000000000000013,-0.19999999999999996,0.19999999999999996
Matchweek 18,18,0,2,-0.6,3.2,0,2,105.2,-0.3,15,9,-0.6,0.19999999999999996,-0.8
Matchweek 18,18,0,1,-0.4,-1.8,-2,0.4,-157.8,-0.5,18,4,-0.59999999999999987,-2,-0.60000000000000009
Matchweek 19,19,0,0,0.2,2.8,0.4,-1.8,57,0.2,1,3,0.39999999999999991,-0.20000000000000018,0
Matchweek 19,19,2,1,1,-1,-0.2,2,70.4,0.5,11,19,1,1.2000000000000002,0.19999999999999996
Matchweek 19,19,2,1,0,-8.4,-3.2,-1.6,-267.4,-0.3,7,7,0,-0.60000000000000009,-0.39999999999999991
Matchweek 19,19,0,1,-0.8,-10.8,-2,7.4,-115,-1.2,7,2,-1.2,-0.39999999999999991,-1
Matchweek 19,19,0,4,-1,-3.8,-2.6,3.6,-121,-0.2,12,6,0.40000000000000013,0,-0.59999999999999987
Matchweek 19,19,1,4,-1.8,-3,-3.2,4.4,-148,-0.5,14,4,-1.4,-0.19999999999999996,-1
Matchweek 19,19,2,2,1.6,-1.8,-1,6.4,-114.8,0,15,15,1.4,-1,0.39999999999999997
Matchweek 19,19,0,1,-0.4,-3.8,-1,-0.2,-21.2,-0.7,13,7,0.60000000000000009,0.19999999999999996,0
Matchweek 19,19,3,0,-0.2,5,1.2,-0.8,168,0.6,4,18,1.4,1.2000000000000002,0.4
Matchweek 19,19,0,1,-0.2,0,-0.2,-1.8,78.2,0,20,15,-0.8,-1.2000000000000002,0.39999999999999997
Matchweek 20,20,2,1,0.4,-1.2,1,-4.6,15,0.4,9,16,1.4,1,0.19999999999999996
Matchweek 20,20,2,0,0.8,-0.8,0.4,-2.2,-58.4,0.5,7,19,1.6,0.40000000000000013,0.8
Matchweek 20,20,3,0,0.6,-3.2,-0.4,0.2,-1.8,-0.5,4,10,0,-1,0.60000000000000009
Matchweek 20,20,1,0,-0.2,-4,-0.8,4.8,79.4,-0.3,7,12,-0.39999999999999991,0,0
Matchweek 20,20,1,2,-0.2,-0.2,-0.2,2,41.8,-0.1,15,19,0,0.19999999999999996,0
Matchweek 20,20,2,1,0.2,-5,1.4,0,-116.8,-0.3,4,2,0,0.20000000000000018,-1.5999999999999999
Matchweek 20,20,1,0,0.4,-1,-0.8,1.8,-62.4,-0.1,3,10,0.60000000000000009,1.4000000000000001,0.8
Matchweek 20,20,2,0,0.2,1.8,-0.6,3,-166.4,0.1,13,13,-0.19999999999999996,0.40000000000000013,-2.1999999999999997
Matchweek 20,20,0,1,0.2,-2.4,1.2,1.4,68.6,-1,6,1,-1.2000000000000002,-1.2,-1.2000000000000002
Matchweek 20,20,1,0,0.2,-4.8,-0.4,2.8,-119.8,-0.3,16,16,0.39999999999999997,-1.2000000000000002,0.4
Matchweek 21,21,3,2,-0.2,0.4,-1.6,0,8,-0.1,1,5,0,-0.60000000000000009,1.2000000000000002
Matchweek 21,21,1,1,-0.6,-4,0.2,-1.8,72.2,-0.7,18,13,-1.4,-0.60000000000000009,-0.60000000000000009
Matchweek 21,21,0,0,-0.8,-2.6,-0.8,1.8,18.6,-1.1,12,3,-1.6,-0.8,-0.80000000000000027
Matchweek 21,21,0,1,-0.6,-0.8,-1.4,0.4,-76.6,0.6,11,6,0.20000000000000018,0.19999999999999996,-0.19999999999999996
Matchweek 21,21,0,0,-0.6,2,-2.4,6,81.8,-0.4,17,8,-2.2,-1,-0.59999999999999987
Matchweek 21,21,2,2,-1.8,-3.4,-2.8,2.2,-76.2,-0.2,13,4,-0.60000000000000009,0,0.59999999999999987
Matchweek 21,21,0,0,0.6,4.8,2.4,-10.2,-51.8,0.8,10,8,-0.19999999999999996,0,0.19999999999999996
Matchweek 21,21,3,0,0.6,6.6,1.2,-7.2,238.4,1.4,2,18,0.19999999999999996,1.4,1.5999999999999999
Matchweek 21,21,0,1,-1.2,-1.8,-1.2,-2.4,-45.6,-0.6,20,7,-1.5999999999999999,-1.4,-0.59999999999999987
Matchweek 21,21,2,0,-0.2,5.2,0.4,-3.2,16.6,0.2,15,16,0,0.6,0
Matchweek 22,22,1,4,1,4.6,2.4,1.6,-22.6,0.5,8,12,1.5999999999999999,1.5999999999999999,-1
Matchweek 22,22,3,0,0.8,-1.2,0.8,-2.2,-32.8,0.4,7,20,1.4000000000000001,1.4,0
Matchweek 22,22,1,0,2.4,4.2,3.2,-2.8,177.8,1,3,19,1.8,0.19999999999999996,1.8
Matchweek 22,22,0,0,-0.2,0.2,-0.4,8.2,162,-0.4,8,10,0.20000000000000018,0.40000000000000013,-0.8
Matchweek 22,22,1,0,-1.4,-8.6,-2,-0.2,-17,-1.2,15,1,-2.4,-1.4,-2.2
Matchweek 22,22,2,1,1.8,2.2,2.2,-8.2,96,1.1,5,12,1.5999999999999999,1.2,0.19999999999999996
Matchweek 22,22,1,1,0,0.4,1.2,2,11,0.6,3,16,1,1.4000000000000001,2
Matchweek 22,22,1,0,0.2,4.4,1.6,-2.6,-11.6,0.7,12,18,1,1.4000000000000001,0
Matchweek 22,22,1,0,-0.4,-1.8,0.8,7,-108.6,-1.2,6,2,-0.60000000000000009,-1.4,-0.39999999999999991
Matchweek 22,22,3,0,0,-4,-1.8,2.2,-98.2,-0.8,17,10,0.39999999999999991,-1.2000000000000002,-0.39999999999999991
Matchweek 23,23,2,1,-0.2,7.6,1,0.6,142.6,0.7,1,7,-0.60000000000000009,0.19999999999999996,1
Matchweek 23,23,1,1,-0.2,-4.6,-1.6,-0.6,-52.8,-0.8,18,4,-1.2,-1.8,-2.2
Matchweek 23,23,1,1,-1.8,-3.8,-2.8,11.2,-195.4,-1.1,13,4,-1.2,0,-0.8
Matchweek 23,23,2,0,-0.8,-7.2,-2.2,-3.2,20.6,-0.6,10,14,-1.2000000000000002,-1.0000000000000002,0.8
Matchweek 23,23,0,2,-1.4,-0.8,-1,6.2,21,-0.5,18,3,-1.7999999999999998,-2,0
Matchweek 23,23,4,1,0.2,-2.6,-0.8,-1.6,-23.6,0.2,12,6,-0.40000000000000013,0.20000000000000007,0.39999999999999991
Matchweek 23,23,2,0,-0.6,8,0.6,-0.4,128.4,0.5,10,15,-0.60000000000000009,0.79999999999999993,0.79999999999999993
Matchweek 23,23,3,1,-0.4,-3,-1.2,-4.6,115.4,0,2,9,-1,-0.39999999999999991,0.59999999999999987
Matchweek 23,23,1,1,-0.4,-1.6,0.2,1,-43,-0.4,20,17,-0.39999999999999991,-0.39999999999999997,0.59999999999999987
Matchweek 23,23,1,1,0.6,4.6,0.4,-10.2,-234.6,0.4,15,8,-0.19999999999999996,-0.60000000000000009,-0.39999999999999997
Matchweek 24,24,2,3,0.2,-6.2,-0.8,0.4,-102.8,-0.5,11,1,-0.19999999999999996,-0.19999999999999996,-0.59999999999999987
Matchweek 24,24,1,1,1.2,-0.2,0.2,-7,-45.6,0.6,7,14,1.6,0.80000000000000027,0.40000000000000013
Matchweek 24,24,0,1,1.6,6.8,3.8,0.6,250.6,1.1,4,8,0.80000000000000027,0.60000000000000009,0.60000000000000009
Matchweek 24,24,0,1,-0.2,-1.2,-0.4,8.8,220.8,0.4,10,19,0.39999999999999991,1.2,-0.20000000000000007
Matchweek 24,24,1,0,0,-4.2,-1.8,-4.8,-19.2,-0.5,15,20,0.19999999999999996,-0.4,-0.4
Matchweek 24,24,3,0,0.2,0.4,0.4,0.2,6.6,-0.1,3,12,1,2.2,-1.5999999999999999
Matchweek 24,24,0,2,0,-0.8,0.8,2.4,-51.4,0,4,8,0.59999999999999987,0.80000000000000027,1.0000000000000002
Matchweek 24,24,2,1,-0.6,3.4,-0.4,7.2,-166.8,-0.4,12,2,0.19999999999999996,0.20000000000000018,-0.8
Matchweek 24,24,2,0,0.2,0.2,2.4,-1.2,107.8,-0.1,6,16,0.60000000000000009,0,1.6
Matchweek 24,24,0,1,0.8,1.8,0,0.8,111.4,0.2,17,17,0.99999999999999989,0.39999999999999991,0.8
Matchweek 25,25,1,3,-1,-4,-2.4,7.2,-238.8,-0.9,18,2,-0.19999999999999996,-1,-1.2
Matchweek 25,25,0,0,-0.2,-5.8,-1.2,5,-160.4,-0.9,12,7,-0.79999999999999993,-0.39999999999999991,0
Matchweek 25,25,0,2,-0.8,-2.2,-1.4,-0.4,17.6,-0.1,15,7,0,-0.60000000000000009,-1.4
Matchweek 25,25,1,1,-0.4,-4.8,-0.6,-1.4,-213.8,-0.4,7,17,0,0,0.39999999999999991
Matchweek 25,25,1,0,-0.6,-1,-0.6,-1,50.4,0.4,18,20,-1.2,0.8,-0.59999999999999987
Matchweek 25,25,0,1,0.2,-9,-1.8,4,-180.4,-0.7,12,1,-1,-1.2,0
Matchweek 25,25,1,0,0.8,2.4,2.2,7.6,70.4,0.6,3,7,0.79999999999999982,0.79999999999999982,-0.8
Matchweek 25,25,3,1,-0.8,-2.2,-1.4,0,-129,-0.5,4,5,-0.40000000000000013,-0.19999999999999996,0
Matchweek 25,25,2,0,0.6,-0.2,1.2,-8.8,-197.2,-0.1,5,11,0.60000000000000009,0.40000000000000013,1.4
Matchweek 25,25,6,0,-0.4,-2.8,-1.8,0.8,-61,-0.3,15,12,-1,-1.4000000000000001,-0.4
Matchweek 26,26,3,2,1,8.8,2.2,1,288.8,0.9,1,19,1.4,1.6,1.7999999999999998
Matchweek 26,26,0,0,0.8,3.6,2.2,-4.8,40.6,0.3,9,12,0.39999999999999991,0.19999999999999996,1
Matchweek 26,26,3,2,0.2,-0.8,-1.6,-2.2,-26.8,0.4,7,11,-0.60000000000000009,1.0000000000000002,-0.39999999999999991
Matchweek 26,26,4,0,-1,3.6,2.2,-3.6,241.4,0,4,16,-0.60000000000000009,0.39999999999999991,1.8000000000000003
Matchweek 26,26,2,0,0,1,-1,0.6,162.6,0.2,9,19,-0.20000000000000007,0.39999999999999991,0.39999999999999997
Matchweek 26,26,7,0,-1.2,0.6,-0.4,-6.6,44.8,-0.1,7,3,-0.79999999999999982,-1.6,-0.19999999999999996
Matchweek 26,26,2,0,1,1.6,0,0.2,152,0.6,2,4,0.60000000000000009,0.39999999999999991,-0.60000000000000009
Matchweek 26,26,2,2,0.4,1.8,0.4,-1.8,14.2,0,12,15,0.19999999999999996,1.4000000000000001,0.4
Matchweek 26,26,1,0,-1.6,1.2,0.4,4.4,34,-0.7,18,14,-0.59999999999999987,-0.60000000000000009,-0.40000000000000013
Matchweek 26,26,1,0,-0.4,0.8,-0.8,-0.6,114.6,0.2,16,6,-1.4,-0.60000000000000009,-1
Matchweek 27,27,1,0,-1.2,-7,-2.8,1.8,-232,-0.8,18,8,-1.2,-0.39999999999999991,-0.20000000000000007
Matchweek 27,27,0,1,-1.2,-10,-3.6,4.4,-226.2,-1.4,13,2,-1,-1.4,-0.39999999999999991
Matchweek 27,27,1,0,-0.8,0.6,-0.2,4.4,18.8,0,12,8,0,-1.0000000000000002,-0.99999999999999989
Matchweek 27,27,0,3,-0.6,-11.4,-1.6,-1.2,-313.6,-1,11,1,-0.79999999999999982,-1.4000000000000001,-0.39999999999999991
Matchweek 27,27,2,2,-1.2,-5.4,-3,5.6,-164.4,-1.2,20,5,-0.79999999999999993,-0.19999999999999996,-1.4000000000000001
Matchweek 27,27,1,3,1,-2.2,-0.4,0.2,-210.6,0.4,15,7,0.19999999999999996,-0.59999999999999987,1.2000000000000002
Matchweek 27,27,0,0,1,3,1.4,-3.8,81.4,1.1,3,18,1,2.8,0
Matchweek 27,27,2,1,-0.2,1.6,0.8,-6.2,-105.2,0.6,4,17,-0.60000000000000009,0.40000000000000013,0.8
